movieId,title,genres,
310775,Boksuneun naui geot (2002),Crime|Drama,
310793,Bowling for Columbine (2002),Documentary|History,
310910,Confidence (2003),Crime|Thriller,
311113,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War,
311289,Holes (2003),Adventure|Comedy|Drama|Family|Mystery|Romance,
311429,The League of Extraordinary Gentlemen (2003),Action|Adventure|Fantasy|Sci-Fi,
311519,Mies vailla menneisyyttä (2002),Comedy|Crime|Drama|Music|Romance|Thriller,
311648,Pieces of April (2003),Comedy|Drama,
312004,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Animation|Adventure|Comedy|Family,
312528,Dr. Seuss' The Cat in the Hat (2003),Adventure|Comedy|Family|Fantasy,
312549,Veronica Guerin (2003),Biography|Crime|Drama|Thriller,
313443,Out of Time (2003),Crime|Drama|Thriller,
313542,Runaway Jury (2003),Drama|Thriller,
313618,The Smell of Burning Ants (1994),Short|Documentary,
313792,Anything Else (2003),Comedy|Romance,
314111,Gojira tai Mekagojira (2002),Action|Sci-Fi|Thriller,
314331,Love Actually (2003),Comedy|Drama|Romance,
314353,Tears of the Sun (2003),Action|Drama|Thriller|War,
314412,My Life Without Me (2003),Drama|Romance,
314498,The Perfect Score (2004),Comedy|Crime,
314725,Standing in the Shadows of Motown (2002),Documentary|Music,
315110,Twentynine Palms (2003),Drama|Horror,
315327,Bruce Almighty (2003),Comedy|Drama|Fantasy,
315543,Elsker dig for evigt (2002),Drama|Romance,
315733,21 Grams (2003),Crime|Drama|Thriller,
315824,The Big Bounce (2004),Comedy|Crime,
315983,House of Sand and Fog (2003),Drama,
316356,Open Range (2003),Action|Romance|Western,
316396,Peter Pan (2003),Adventure|Family|Fantasy|Romance,
316465,Radio (2003),Drama|Sport,
316599,Shin jingi no hakaba (2002),Action|Crime|Thriller,
316654,Spider-Man 2 (2004),Action|Fantasy,
316732,Taxi (2004),Action|Comedy|Crime|Thriller,
317198,Bridget Jones: The Edge of Reason (2004),Comedy|Romance,
317219,Cars (2006),Animation|Adventure|Comedy|Family|Sport,
317248,Cidade de Deus (2002),Crime|Drama,
317303,Daddy Day Care (2003),Comedy|Family,
317648,Hidalgo (2004),Action|Adventure|Western,
317705,The Incredibles (2004),Animation|Action|Adventure|Family,
317740,The Italian Job (2003),Action|Crime|Thriller,
317919,Mission: Impossible III (2006),Action|Adventure|Thriller,
318081,A Sound of Thunder (2005),Action|Adventure|Sci-Fi|Thriller,
318202,Être et avoir (2002),Documentary|Family,
318374,The Cooler (2003),Drama|Romance,
318462,Diarios de motocicleta (2004),Biography|Drama,
318627,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,
318649,Sahara (2005),Action|Adventure|Comedy|Thriller,
318761,Thumbsucker (2005),Comedy|Drama,
318974,The Alamo (2004),Drama|History|War|Western,
319061,Big Fish (2003),Adventure|Drama|Fantasy,
319262,The Day After Tomorrow (2004),Action|Adventure|Drama|Sci-Fi|Thriller,
319343,Elf (2003),Comedy|Family|Fantasy|Romance,
319769,Los lunes al sol (2002),Comedy|Drama,
320193,Oasis (2002),Drama|Romance,
320244,Party Monster (2003),Biography|Crime|Drama|Thriller,
320661,Kingdom of Heaven (2005),Action|Adventure|Drama|History|War,
320691,Underworld (2003),Action|Fantasy|Thriller,
322259,2 Fast 2 Furious (2003),Action|Crime|Thriller,
322330,Freaky Friday (2003),Comedy|Family|Fantasy,
322420,Zivot je cudo (2004),Comedy|Romance|Music|Drama|War,
322802,Jackass: The Movie (2002),Documentary|Action|Comedy,
323013,Lakshya (2004),War|Drama|Romance,
323120,Loving Annabelle (2006),Drama|Romance,
323944,Shattered Glass (2003),Drama|History,
324133,Swimming Pool (2003),Thriller,
324216,The Texas Chainsaw Massacre (2003),Horror|Thriller,
324579,Witness to Hope: The Life of Karol Wojtyla,,
325055,Sylvia (2003),Biography|Drama|Romance,
325258,Dickie Roberts: Former Child Star (2003),Comedy,
325537,Head of State (2003),Comedy,
325596,The I Inside (2004),Mystery|Sci-Fi|Thriller,
325655,Gin gwai (2002),Drama|Horror|Thriller,
325675,Karpuz kabugundan gemiler yapmak (2004),Comedy|Drama|Family|Romance,
325703,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Fantasy|Thriller,
325710,The Last Samurai (2003),Action|Adventure|Drama|History|War,
325805,Matchstick Men (2003),Comedy|Crime|Drama|Thriller,
325980,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Fantasy,
326977,Io non ho paura (2003),Crime|Drama|Mystery|Thriller,
327056,Mystic River (2003),Crime|Drama|Mystery|Thriller,
327084,Over the Hedge (2006),Animation|Adventure|Comedy|Family,
327137,Secondhand Lions (2003),Comedy|Drama|Family,
327162,The Stepford Wives (2004),Comedy|Sci-Fi|Thriller,
327247,The Whole Ten Yards (2004),Comedy|Crime|Thriller,
327554,Catwoman (2004),Action|Fantasy,
327597,Coraline (2009),Animation|Fantasy|Thriller,
327679,Ella Enchanted (2004),Comedy|Family|Fantasy|Romance,
327850,The Rundown (2003),Action|Adventure|Comedy|Thriller,
328077,Love Object (2003),Drama|Horror|Romance|Thriller,
328107,Man on Fire (2004),Action|Drama|Thriller,
328538,Thirteen (2003),Biography|Drama,
328589,Under the Tuscan Sun (2003),Comedy|Drama|Romance,
328828,American Wedding (2003),Comedy|Romance,
328880,Brother Bear (2003),Animation|Adventure|Family|Fantasy,
329101,Freddy vs. Jason (2003),Action|Crime|Horror|Thriller,
329106,Führer Ex (2002),Drama,
329774,xXx: State of the Union (2005),Action|Crime|Adventure|Thriller,
330229,Dolls (2002),Drama|Romance,
330247,Défense d'aimer (2002),Drama,
330373,Harry Potter and the Goblet of Fire (2005),Adventure|Family|Fantasy|Mystery,
330793,The Punisher (2004),Action|Crime|Drama|Thriller,
331468,Cold Creek Manor (2003),Drama|Mystery|Thriller,
331811,11:14 (2003),Comedy|Crime|Drama,
332047,Fever Pitch (2005),Comedy|Drama|Romance|Sport,
332136,If Only (2004),Comedy|Drama|Fantasy|Romance,
332280,The Notebook (2004),Drama|Romance,
332375,Saved! (2004),Comedy,
332379,The School of Rock (2003),Comedy|Music,
332452,Troy (2004),Adventure|Drama|History,
332639,He ni zai yi qi (2002),Drama|Music,
333766,Garden State (2004),Comedy|Drama|Romance,
333780,Legally Blonde 2: Red,,
335121,Godsend (2004),Drama|Horror|Sci-Fi|Thriller,
335245,The Ladykillers (2004),Comedy|Crime|Thriller,
335266,Lost in Translation (2003),Drama,
335345,The Passion of the Christ (2004),Drama,
335438,Starsky & Hutch (2004),Comedy|Crime,
335559,Win a Date with Tad Hamilton! (2004),Comedy|Romance,
337563,13 Going on 30 (2004),Comedy|Fantasy|Romance,
337573,Antikörper (2005),Crime|Drama|Thriller,
337692,On the Road (2012),Adventure|Drama,
337697,The Prince & Me (2004),Comedy|Romance,
337711,Rugrats Go Wild (2003),Animation|Adventure|Comedy|Family,
337721,The Snow Walker (2003),Adventure|Drama,
337876,Birth (2004),Drama|Mystery|Romance|Thriller,
337909,Calendar Girls (2003),Comedy|Drama,
337921,Cellular (2004),Action|Crime|Drama|Thriller,
337960,Danny Deckchair (2003),Comedy|Romance,
337961,Dans ma peau (2002),Drama|Horror,
337978,Live Free or Die Hard (2007),Action|Crime|Thriller,
338013,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,
338095,Haute tension (2003),Horror|Mystery|Thriller,
338097,Head in the Clouds (2004),Drama|Romance|War,
338135,Les invasions barbares (2003),Comedy|Crime|Drama|Mystery|Romance,
338188,The Missing (2003),Adventure|Thriller|Western,
338216,Lucky You (2007),Drama|Romance|Sport,
338337,Paycheck (2003),Sci-Fi|Thriller|Action|Mystery,
338348,The Polar Express (2004),Animation|Adventure|Family|Fantasy,
338459,Spy Kids 3-D: Game Over (2003),Action|Adventure|Comedy|Family|Sci-Fi,
338466,Stuck on You (2003),Comedy,
338526,Van Helsing (2004),Action|Adventure|Fantasy|Mystery|Thriller,
338564,Mou gaan dou (2002),Crime|Mystery|Thriller,
338751,The Aviator (2004),Biography|Drama,
339291,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Comedy|Family|Fantasy,
340012,Being Julia (2004),Comedy|Drama|Romance,
340110,Fat Pizza (2003),Action|Adventure|Comedy|Crime|Thriller,
340163,Hostage (2005),Crime|Drama|Mystery|Thriller,
340258,My Wrongs 8245-8249 and 117 (2002),Comedy|Fantasy|Horror|Short,
340377,The Station Agent (2003),Comedy|Drama,
340855,Monster (2003),Biography|Crime|Drama,
342143,Born Rich (2003),Documentary,
342150,Bukowski: Born into This (2003),Documentary|Biography,
342172,Capturing the Friedmans (2003),Documentary|Biography,
342258,Danny the Dog (2005),Action|Crime|Drama|Thriller,
342735,Manderlay (2005),Drama,
343121,Tupac: Resurrection (2003),Documentary|Biography|Music,
343135,Along Came Polly (2004),Comedy|Romance,
343168,The Weather Underground (2002),Documentary|History|War,
343660,50 First Dates (2004),Comedy|Romance,
343737,The Good Shepherd (2006),Drama|History|Thriller,
343818,I,,
343996,The Lost City (2005),Drama,
344510,Un long dimanche de fiançailles (2004),Drama|Mystery|Romance|War,
344554,Whatever We Do (2003),Short,
344854,Arthur et les Minimoys (2006),Animation|Adventure|Family|Fantasy,
345061,Code 46 (2003),Drama|Romance|Sci-Fi|Thriller,
345486,Die Kandidaat (1968),,
345551,Latter Days (2003),Comedy|Drama|Romance,
345672,Most (2003),Short|Drama,
345950,The SpongeBob SquarePants Movie (2004),Animation|Comedy|Family,
346094,Uzak (2002),Drama,
346156,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Mystery|Sci-Fi|Thriller,
346457,The Rising: Ballad of Mangal Pandey (2005),Biography|Drama|History|War,
346491,Alexander (2004),Action|Adventure|Biography|Drama|History|Romance|War,
346631,Blood and Bone (2009),Action|Drama,
347048,Gegen die Wand (2004),Drama|Romance,
347149,Hauru no ugoku shiro (2004),Animation|Action|Adventure|Family|Fantasy|Romance,
347246,Innocence (2004),Animation|Drama|Sci-Fi|Thriller,
347304,Kal Ho Naa Ho (2003),Drama|Romance,
347618,Neko no ongaeshi (2002),Animation|Adventure|Comedy|Family|Fantasy,
348121,Suchîmubôi (2004),Animation|Action|Adventure|Family|Sci-Fi|Thriller,
348150,Superman Returns (2006),Action|Adventure|Fantasy|Sci-Fi,
348333,Waiting... (2005),Comedy,
348529,Anatomie de l'enfer (2004),Drama,
348568,Keulraesik (2003),Drama|Romance,
348591,Donggabnaegi gwawoehagi (2003),Comedy|Romance,
348836,Gothika (2003),Thriller,
349205,Cheaper by the Dozen (2003),Comedy|Family,
349683,King Arthur (2004),Action|Adventure|Drama|History|War,
349710,Ladder 49 (2004),Action|Drama|Thriller,
349825,Miracle (2004),Drama|Family|History|Sport,
349889,Unstoppable (2004),Action|Adventure|Drama|Thriller,
349903,Ocean's Twelve (2004),Crime|Thriller,
350258,Ray (2004),Biography|Drama|Music,
350261,An Unfinished Life (2005),Drama,
351283,Madagascar (2005),Animation|Adventure|Comedy|Family,
351817,Tasogare Seibei (2002),Drama|Romance,
351977,Walking Tall (2004),Action|Crime,
352248,Cinderella Man (2005),Biography|Drama|Romance|Sport,
353014,Wonderful Days (2003),Action|Fantasy|Animation|Sci-Fi,
353324,The Crow: Wicked Prayer (2005),Action|Adventure|Fantasy|Thriller,
353969,Salinui chueok (2003),Crime|Drama|Mystery|Thriller,
354766,Never Die Alone (2004),Action|Crime|Drama|Thriller,
354899,La science des rêves (2006),Comedy|Drama|Fantasy|Romance,
355295,The Brothers Grimm (2005),Action|Adventure|Comedy|Fantasy|Thriller,
355954,Riding the Bullet (2004),Horror|Thriller,
356150,EuroTrip (2004),Adventure|Comedy,
356470,A Cinderella Story (2004),Comedy|Family|Romance,
356618,The Forgotten (2004),Drama|Mystery|Sci-Fi|Thriller,
356634,Garfield (2004),Comedy|Family,
356721,I Heart Huckabees (2004),Comedy,
356910,Mr. & Mrs. Smith (2005),Action|Comedy|Romance,
357277,Elektra (2005),Action|Crime|Fantasy|Thriller,
357413,Anchorman: The Legend of Ron Burgundy (2004),Comedy,
357507,Boogeyman (2005),Drama|Horror|Mystery|Thriller,
358082,Robots (2005),Animation|Adventure|Comedy|Family|Romance|Sci-Fi,
358135,Shall We Dance (2004),Comedy|Drama|Romance,
358273,Walk the Line (2005),Biography|Drama|Music|Romance,
358345,4 Inyong shiktak (2003),Thriller|Drama|Horror,
358500,H.H. Holmes: America's First Serial Killer (2004),Documentary|Crime|History,
359013,Blade: Trinity (2004),Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,
359715,My Best Friend's Birthday (1987),Comedy|Short,
360130,Undertow (2004),Drama|Thriller,
360201,Wimbledon (2004),Comedy|Romance|Sport,
360486,Constantine (2005),Fantasy|Horror,
360717,King Kong (2005),Action|Adventure|Drama|Romance,
361089,Valiant (2005),Animation|Adventure|Comedy|Family|War,
361411,Bride & Prejudice (2004),Comedy|Drama|Musical|Romance,
361467,Confessions of a Teenage Drama Queen (2004),Comedy|Family|Music|Romance,
361620,First Daughter (2004),Comedy|Drama|Romance,
361748,Inglourious Basterds (2009),Adventure|Drama|War,
361862,The Machinist (2004),Drama|Thriller,
362120,Scary Movie 4 (2006),Comedy,
362165,Son of the Mask (2005),Adventure|Comedy|Family|Fantasy,
362225,Ne le dis à personne (2006),Crime|Drama|Mystery|Thriller,
362227,The Terminal (2004),Comedy|Drama,
362269,Kinsey (2004),Biography|Drama,
362270,The Life Aquatic with Steve Zissou (2004),Adventure|Comedy|Drama,
362478,The Box (2009),Drama|Mystery|Sci-Fi|Thriller,
362590,Employee of the Month (2004),Comedy|Drama,
363163,Der Untergang (2004),Biography|Drama|History|War,
363226,Zatôichi (2003),Action|Comedy|Crime|Drama|Music,
363282,New York Minute (2004),Comedy,
363547,Dawn of the Dead (2004),Action|Horror|Sci-Fi|Thriller,
363771,The Chronicles of Narnia: The Lion,,
363780,Lymelife (2008),Comedy|Drama,
363988,Secret Window (2004),Mystery|Thriller,
364045,Taking Lives (2004),Mystery|Thriller,
364079,Trekkies 2 (2004),Documentary,
364385,Ju-on (2002),Horror,
364517,Jeux d'enfants (2003),Comedy|Drama|Romance,
364569,Oldeuboi (2003),Drama|Mystery|Thriller,
364725,Dodgeball: A True Underdog Story (2004),Comedy|Sport,
364751,Without a Paddle (2004),Adventure|Comedy|Mystery,
364961,The Assassination of Richard Nixon (2004),Biography|Drama,
364970,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,
365376,Janghwa,,
365485,The Matador (2005),Comedy|Crime|Drama|Thriller,
365686,Revolver (2005),Crime|Drama|Mystery|Thriller,
365737,Syriana (2005),Drama|Thriller,
365748,Shaun of the Dead (2004),Comedy|Horror,
365830,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Music,
365874,UFOs: Past,,
366174,Anacondas: The Hunt for the Blood Orchid (2004),Action|Adventure|Horror|Sci-Fi|Thriller,
366527,Goldfish Memory (2003),Comedy|Drama,
366548,Happy Feet (2006),Animation|Comedy|Family|Music,
366551,Harold & Kumar Go to White Castle (2004),Adventure|Comedy,
366627,The Jacket (2005),Drama|Mystery|Sci-Fi|Thriller,
366721,Trilogia: To livadi pou dakryzei (2004),Drama|History|Romance,
366900,Piazza delle cinque lune (2003),Drama|Thriller,
366996,The Saddest Music in the World (2003),Comedy|Musical,
367085,Soul Plane (2004),Comedy|Music,
367089,The Squid and the Whale (2005),Comedy|Drama,
367110,Swades: We,,
367479,After the Sunset (2004),Action|Comedy|Crime|Drama,
367594,Charlie and the Chocolate Factory (2005),Adventure|Comedy|Family|Fantasy,
367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure,
367959,Hannibal Rising (2007),Crime|Drama|Horror|Thriller,
368008,The Manchurian Candidate (2004),Drama|Mystery|Thriller,
368226,The Room (2003),Drama,
368447,The Village (2004),Drama|Mystery|Thriller,
368563,Possession (2008),Drama|Mystery|Romance|Thriller,
368578,Are We There Yet? (2005),Adventure|Comedy|Drama|Family|Romance,
368658,Stage Beauty (2004),Drama,
368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Animation|Action|Adventure|Fantasy|Music|Sci-Fi,
368709,Elizabethtown (2005),Comedy|Drama|Romance,
368721,Faster (2003),Documentary,
368794,I'm Not There. (2007),Biography|Drama|Music,
368891,National Treasure (2004),Action|Adventure|Mystery|Thriller,
368909,Ong-bak (2003),Action|Thriller,
368913,Osama (2003),Drama,
369339,Collateral (2004),Crime|Drama|Thriller,
369359,Dead Meat (2004),Action|Comedy|Horror|Sci-Fi,
369436,Four Christmases (2008),Comedy|Drama|Romance,
369441,Fun with Dick and Jane (2005),Comedy|Crime,
369702,Mar adentro (2004),Biography|Drama,
369878,AFR (2007),Documentary|Drama,
370032,Ultraviolet (2006),Action|Sci-Fi,
370263,AVP: Alien vs. Predator (2004),Action|Adventure|Sci-Fi,
370986,Mysterious Skin (2004),Drama,
371246,Spanglish (2004),Comedy|Drama|Romance,
371257,Stay (2005),Drama|Mystery|Thriller,
371606,Chicken Little (2005),Animation|Adventure|Comedy|Family|Sci-Fi,
371724,The Hitchhiker's Guide to the Galaxy (2005),Adventure|Comedy|Sci-Fi,
371746,Iron Man (2008),Action|Adventure|Sci-Fi,
372183,The Bourne Supremacy (2004),Action|Crime|Thriller,
372237,Guess Who (2005),Comedy|Romance,
372588,Team America: World Police (2004),Animation|Action|Adventure|Comedy,
372784,Batman Begins (2005),Action|Adventure|Crime|Drama,
372824,Les choristes (2004),Drama|Music,
373051,Journey to the Center of the Earth (2008),Action|Adventure|Family|Fantasy|Sci-Fi,
373074,Kung fu (2004),Action|Comedy|Crime|Fantasy,
373283,Saints and Soldiers (2003),Action|War|Drama|Adventure,
373469,Kiss Kiss Bang Bang (2005),Action|Comedy|Crime|Mystery|Thriller,
373733,Boys (2003),Comedy|Drama,
373883,Halloween (2007),Horror,
373889,Harry Potter and the Order of the Phoenix (2007),Adventure|Family|Fantasy|Mystery,
373926,The Interpreter (2005),Mystery|Thriller,
373981,Kontroll (2003),Comedy|Crime|Drama|Romance|Thriller,
374180,Romasanta (2004),Drama|Horror|Mystery|Thriller,
374294,Triple agent (2004),Drama|Thriller,
374536,Bewitched (2005),Comedy|Fantasy|Romance,
374546,Bom yeoreum gaeul gyeoul geurigo bom (2003),Drama,
374563,Captivity (2007),Crime|Horror|Thriller,
374569,Che: Part Two (2008),Biography|Drama|History|War,
374584,Control (2004),Crime|Sci-Fi|Thriller,
374900,Napoleon Dynamite (2004),Comedy,
375063,Sideways (2004),Comedy|Drama|Romance,
375173,Alfie (2004),Comedy|Drama|Romance,
375611,Black (2005),Drama,
375679,Crash (2004),Drama,
375912,Layer Cake (2004),Crime|Drama|Thriller,
376105,Racing Stripes (2005),Adventure|Comedy|Drama|Family|Sport,
376136,The Rum Diary (2011),Comedy|Drama|Romance|Thriller,
376196,Slow Burn (2005),Drama|Mystery|Thriller,
376541,Closer (2004),Drama|Romance,
376800,Noviembre (2003),Comedy|Drama,
376968,Vozvrashchenie (2003),Drama|Mystery|Thriller,
376994,X-Men: The Last Stand (2006),Action|Adventure|Sci-Fi|Thriller,
377062,Flight of the Phoenix (2004),Action|Adventure|Drama|Thriller,
377091,Mean Creek (2004),Crime|Drama,
377092,Mean Girls (2004),Comedy,
377109,The Ring Two (2005),Horror|Mystery|Thriller,
377309,Three (2005),Adventure|Drama|Horror|Thriller,
377471,Be Cool (2005),Comedy|Crime,
377752,Dear Frankie (2004),Drama|Romance,
377770,Destino (2003),Animation|Short,
377818,The Dukes of Hazzard (2005),Action|Adventure|Comedy,
378194,Kill Bill: Vol. 2 (2004),Action|Crime|Thriller,
378897,Politiki kouzina (2003),Comedy|Drama,
378906,Travellers and Magicians (2003),Drama|Adventure,
379217,Coffee and Cigarettes (2003),Comedy|Music|Drama,
379306,A Good Woman (2004),Drama|Comedy|Romance,
379487,The Seat Filler (2004),Comedy|Romance,
379557,Touching the Void (2003),Documentary|Adventure|Drama|Sport,
379725,Capote (2005),Biography|Crime|Drama,
379786,Serenity (2005),Action|Adventure|Sci-Fi|Thriller,
379889,The Merchant of Venice (2004),Drama|Romance,
379946,Pullin' the Devil by the Tail (2003),Animation|Short,
380268,Cocaine Cowboys (2006),Documentary|Crime,
380366,Ae Fond Kiss... (2004),Drama|Romance,
380389,Goal! (2005),Drama|Romance|Sport,
380510,The Lovely Bones (2009),Drama|Fantasy,
380599,Oliver Twist (2005),Crime|Drama|Family,
380615,Paper Clips (2004),Documentary|War,
380817,Winter Passing (2005),Comedy|Drama,
381061,Casino Royale (2006),Action|Crime|Thriller,
381270,Ils se marièrent et eurent beaucoup d'enfants (2004),Comedy|Drama|Music,
381442,Narco (2004),Comedy,
381601,Slipstream (2005),Sci-Fi,
381681,Before Sunset (2004),Drama|Romance,
381707,White Chicks (2004),Crime|Comedy,
381849,3:10 to Yuma (2007),Action|Crime|Drama|Western,
381940,Cargo (2009),Mystery|Sci-Fi|Thriller,
381966,Creep (2004),Horror|Mystery|Thriller,
381971,Curious George (2006),Animation|Adventure|Comedy|Family,
382073,Heights (2005),Drama,
382077,Hide and Seek (2005),Horror|Mystery|Thriller,
382189,My Summer of Love (2004),Drama|Romance|Thriller,
382271,Rosario Tijeras (2005),Crime|Drama|Romance,
382330,Så som i himmelen (2004),Comedy|Drama|Music|Romance,
382625,The Da Vinci Code (2006),Mystery|Thriller,
382628,Dark Water (2005),Drama|Horror|Thriller,
382810,Little Fish (2005),Crime|Drama|Romance|Thriller,
382932,Ratatouille (2007),Animation|Comedy|Family|Fantasy,
383010,The Three Stooges (2012),Comedy,
383028,Synecdoche,,
383574,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,
384116,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi,
384286,Cry_Wolf (2005),Drama|Horror|Mystery|Thriller,
384533,She Hate Me (2004),Comedy|Drama,
384537,Silent Hill (2006),Adventure|Horror,
384680,The Weather Man (2005),Comedy|Drama,
384793,Accepted (2006),Comedy,
384806,The Amityville Horror (2005),Drama|Horror|Mystery|Thriller,
385002,Hooligans (2005),Crime|Drama|Sport,
385004,Shi mian mai fu (2004),Action|Adventure|Drama|Fantasy|Romance,
385267,In Good Company (2004),Comedy|Drama|Romance,
385277,Santoori (2007),Drama|Musical,
385307,Miss Congeniality 2: Armed and Fabulous (2005),Action|Comedy|Crime,
385705,The Football Factory (2004),Crime|Drama,
385726,Glory Road (2006),Comedy|Drama|Sport,
385752,The Golden Compass (2007),Adventure|Family|Fantasy|Sci-Fi,
385880,Monster House (2006),Animation|Comedy|Family|Fantasy|Mystery,
386032,Sicko (2007),Documentary|Drama|History,
386064,Taegukgi hwinalrimyeo (2004),Action|Drama|War,
386117,Where the Wild Things Are (2009),Adventure|Drama|Family|Fantasy,
386140,The Legend of Zorro (2005),Action|Adventure|Western,
386588,Hitch (2005),Comedy|Romance,
386649,Motocross Kids (2004),Action|Family,
386741,Renaissance (2006),Animation|Action|Sci-Fi|Thriller,
387037,Aurora Borealis (2005),Drama|Romance,
387057,Beat the Drum (2003),Drama,
387131,The Constant Gardener (2005),Drama|Mystery|Thriller,
387357,The Locals (2003),Horror|Thriller,
387412,Metallica: Some Kind of Monster (2004),Documentary|Music,
387564,Saw (2004),Crime|Horror|Mystery,
387575,Seed of Chucky (2004),Comedy|Horror|Thriller,
387808,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,
387877,The Black Dahlia (2006),Crime|Drama|Mystery|Thriller,
387898,Caché (2005),Drama|Mystery|Thriller,
387914,Voces inocentes (2004),Drama|War,
388139,It's All Gone Pete Tong (2004),Comedy|Drama|Music,
388473,Tokyo Godfathers (2003),Adventure|Animation|Drama|Comedy,
388482,Transporter 2 (2005),Action|Crime|Thriller,
388505,Va,,
388789,Born Into Brothels: Calcutta's Red Light Kids (2004),Documentary,
388795,Brokeback Mountain (2005),Drama|Romance,
388980,The Greatest Game Ever Played (2005),Drama|History|Sport,
389326,Riding Giants (2004),Documentary|History|Sport,
389557,Zwartboek (2006),Drama|Thriller|War,
389722,30 Days of Night (2007),Horror|Thriller,
389790,Bee Movie (2007),Animation|Adventure|Comedy|Family,
389860,Click (2006),Comedy|Drama|Fantasy|Romance,
389957,Edison (2005),Crime|Drama|Thriller,
390022,Friday Night Lights (2004),Action|Drama|Sport,
390042,Geunyeoreul midji maseyo (2004),Comedy|Romance,
390221,Maria Full of Grace (2004),Crime|Drama,
390384,Primer (2004),Drama|Thriller|Sci-Fi,
390521,Super Size Me (2004),Documentary|Comedy|Drama,
391198,The Grudge (2004),Horror|Mystery,
391304,A Lot Like Love (2005),Comedy|Drama|Romance,
391728,Adam and Eve (2005),Comedy|Drama|Romance,
392465,Mozart and the Whale (2005),Comedy|Drama|Romance,
392878,The Onion Movie (2008),Comedy,
392883,Valley of Flowers (2006),Adventure|Drama|Romance,
393109,Brick (2005),Drama|Mystery,
393162,Coach Carter (2005),Drama|Sport,
395119,Alatriste (2006),Adventure|Biography|Drama|History|Romance|Thriller|War,
395169,Hotel Rwanda (2004),Biography|Drama|History|War,
395251,The Producers (2005),Comedy|Musical,
395424,3 Needles (2005),Drama,
395479,Boundin' (2003),Animation|Short|Family,
395584,The Devil's Rejects (2005),Horror,
395699,The Pacifier (2005),Action|Comedy|Drama|Family|Thriller,
395972,North Country (2005),Drama,
396171,Perfume: The Story of a Murderer (2006),Drama|Fantasy,
396184,Pusher II (2004),Action|Crime|Drama|Thriller,
396269,Wedding Crashers (2005),Comedy|Romance,
396555,Meet the Robinsons (2007),Animation|Adventure|Comedy|Family|Sci-Fi,
396592,Fat Albert (2004),Comedy|Family|Fantasy|Romance,
396652,Ice Princess (2005),Comedy|Drama|Family|Sport,
396688,The King (2005),Drama,
396752,Nanny McPhee (2005),Comedy|Family|Fantasy,
396781,Osobennosti natsionalnoy politiki (2003),Comedy,
397065,House of Wax (2005),Horror|Thriller,
397101,The Skeleton Key (2005),Drama|Horror|Mystery|Thriller,
397103,Smile (2005),Adventure|Drama,
397313,Eight Below (2006),Adventure|Drama|Family,
397535,Memoirs of a Geisha (2005),Drama|Romance,
397619,Samaria (2004),Drama,
397892,Bolt (2008),Animation|Adventure|Comedy|Family,
398017,Derailed (2005),Drama|Thriller,
398027,Down in the Valley (2005),Drama|Romance|Thriller,
398165,The Longest Yard (2005),Comedy|Crime|Sport,
398286,Tangled (2010),Animation|Comedy|Family|Fantasy|Musical|Romance,
398375,Rumor Has It... (2005),Comedy|Drama|Romance,
398712,Assault on Precinct 13 (2005),Action|Drama|Crime|Thriller,
398808,Bridge to Terabithia (2007),Adventure|Drama|Family|Fantasy,
398913,DOA: Dead or Alive (2006),Action|Adventure,
398927,Dead Meat (2005),Comedy|Horror,
399095,Trade (2007),Crime|Drama|Thriller,
399146,A History of Violence (2005),Crime|Drama|Mystery|Thriller,
399201,The Island (2005),Action|Sci-Fi|Thriller,
399295,Lord of War (2005),Crime|Drama|Thriller,
399327,The Man (2005),Action|Comedy|Crime,
399437,Starukhi (2003),Drama,
399854,Vizontele Tuuba (2004),Comedy|Drama,
400426,Far Cry (2008),Action|Adventure|Sci-Fi,
400717,Open Season (2006),Animation|Adventure|Comedy|Family,
401085,C.R.A.Z.Y. (2005),Drama,
401233,Appurushîdo (2004),Sci-Fi|Action|Animation,
401383,Le scaphandre et le papillon (2007),Biography|Drama,
401445,A Good Year (2006),Comedy|Drama|Romance,
401711,Paris,,
401729,John Carter (2012),Action|Adventure|Fantasy|Sci-Fi,
401792,Sin City (2005),Crime|Thriller,
401855,Underworld: Evolution (2006),Action|Fantasy|Sci-Fi|Thriller,
401997,Breach (2007),Biography|Crime|Drama|History|Thriller,
402022,Æon Flux (2005),Action|Sci-Fi,
